GT,sliceID,brainID,neuronArea,cgArea,cgPer,astroArea,ctxArea,infArea,globScore,infPerc
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_33.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,452135.0,181525.0,53691.44159484787,35031.0,1023008.0,18142.0,5.248389220304031,1.7733976664894118
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_34.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,489020.0,173797.0,49403.73752099791,34495.0,1029391.0,20947.0,4.799317025406081,2.034892475259644
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_35.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,532973.0,192713.0,54005.866089146766,35690.0,1052503.0,24574.0,5.131184052600968,2.3348151976763964
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_36.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,523223.0,225991.0,60092.04065140682,27677.0,1039304.0,17482.0,5.781950290906879,1.6820872430010854
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_37.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,531924.0,239090.0,61072.84382536216,28661.0,1040745.0,23416.0,5.868185177479801,2.249926735175283
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_38.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,482694.0,252120.0,62456.0399643238,23195.0,1007873.0,17182.0,6.196816460439341,1.704778280596861
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_39.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,483676.0,257591.0,65553.18768898766,26069.0,980647.0,21847.0,6.684687526601077,2.2278149017944275
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_40.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,518683.0,261786.0,67463.46900164228,28464.0,971297.0,16865.0,6.945709602896157,1.7363381128532263
7L,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1_41.tif,7L.63X.RNAiSpz3 5.30 488Ctx Cy3ast Cy5elav 1,551693.0,292763.0,73729.11856454007,28354.0,950294.0,21506.0,7.758558779129414,2.263089107160521
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_0.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,45934.0,36815.0,16841.037328593426,132031.0,175084.0,4468.0,9.618832862279492,2.551917936533321
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_1.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,47808.0,38237.0,16887.043425247837,124302.0,181686.0,5943.0,9.294631080681965,3.2710280373831773
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_2.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,46978.0,42604.0,19107.71474431595,135142.0,193445.0,8092.0,9.87759556686187,4.183101139858874
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_3.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,46512.0,41877.0,17650.212039530255,150690.0,189684.0,6255.0,9.305061069742443,3.297589675460239
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_4.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,47779.0,44010.0,17609.609009149928,157448.0,198243.0,4620.0,8.882840256225908,2.3304732071245895
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_5.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,52065.0,46699.0,17613.036462041648,169402.0,225323.0,5427.0,7.8167947622043235,2.4085424035717615
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_6.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,48632.0,52210.0,20516.584981469787,190326.0,222453.0,9819.0,9.222885275303002,4.413966096209087
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_7.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,52022.0,45033.0,16527.322645861415,200861.0,240025.0,8457.0,6.8856671787778,3.523382980939486
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_8.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,52221.0,46743.0,15690.308360511543,208271.0,207747.0,6988.0,7.552604061917401,3.3637068164642567
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_9.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,58642.0,41642.0,13291.10908348832,218247.0,234889.0,8305.0,5.658463820565595,3.5357126131917633
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_10.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,64360.0,40711.0,12689.410598678485,238440.0,243466.0,10626.0,5.211984670828159,4.364469782228319
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_11.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,63759.0,40058.0,12440.85424949238,219181.0,246987.0,10796.0,5.037048204760729,4.371080259284901
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_12.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,72089.0,38755.0,12175.076508175218,222912.0,277521.0,12157.0,4.387082962433552,4.380569398351836
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_13.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,70489.0,36879.0,12111.940469205894,223114.0,258329.0,11129.0,4.688571731863591,4.3080722644379845
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_14.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,80907.0,34344.0,11435.398225900914,200795.0,301270.0,9129.0,3.7957308148507694,3.030172270720616
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_15.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,98491.0,32573.0,11769.583038105515,169614.0,345143.0,9855.0,3.410059899260746,2.855338222128219
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_16.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,122629.0,29409.0,9617.167599053866,145465.0,416670.0,13108.0,2.308101758958856,3.1458948328413374
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_17.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,156939.0,33443.0,10197.110816591874,112228.0,505681.0,12597.0,2.0165105702195407,2.491096165369077
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_18.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,184758.0,36120.0,9875.15140113169,93076.0,625961.0,17054.0,1.5775985087140718,2.724450884320269
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_19.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,233077.0,38929.0,10323.377843896633,94641.0,753514.0,19956.0,1.37003132574798,2.6483914034775733
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_20.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,266164.0,37399.0,9509.873226538637,84026.0,857876.0,19367.0,1.1085370410803703,2.2575523735365017
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_21.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,270923.0,36553.0,10161.461105017319,73282.0,912004.0,21436.0,1.1141904098027333,2.35042828759523
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_22.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,320323.0,32548.0,9723.311826718651,62122.0,986425.0,22095.0,0.9857122261417393,2.2399067339128673
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_23.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,352370.0,28415.0,8831.959446252153,47785.0,996305.0,23062.0,0.886471456657565,2.3147530123807467
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_24.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,386609.0,15076.0,4782.019874390004,39558.0,1056856.0,23658.0,0.4524760113383473,2.2385263460679603
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_25.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,382385.0,25273.0,8650.98783748315,37029.0,1077203.0,24632.0,0.803097265555624,2.286662773868992
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_26.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,411460.0,29332.0,10773.570844796694,559909.0,1105062.0,25841.0,0.97492908495602,2.338420830686423
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_27.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,399461.0,23035.0,7120.615075012369,573362.0,1059188.0,22791.0,0.6722711242019707,2.15174265569474
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_28.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,425723.0,24767.0,7401.428350235466,620239.0,1071874.0,17689.0,0.6905129101214756,1.6502872539123068
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_29.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,415345.0,29642.0,7915.483220125156,607660.0,1050234.0,21728.0,0.7536875801131134,2.068872270370222
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_30.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,444133.0,42867.0,10856.579033492158,639740.0,1036489.0,20008.0,1.0474379403440035,1.930362985038915
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_31.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,432800.0,46050.0,11184.98419180729,19922.0,1009582.0,18845.0,1.1078826872712955,1.8666141036587418
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_32.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,389970.0,57065.0,14849.958251554846,14784.0,944702.0,15811.0,1.5719198489634663,1.6736494682979393
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_33.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,386458.0,74993.0,18896.486747916202,12372.0,914306.0,11961.0,2.066757381873924,1.3082053491938148
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_34.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,369984.0,80938.0,20690.128629732793,14248.0,873494.0,10650.0,2.368662936406294,1.2192413456761009
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_35.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,364026.0,82609.0,21288.77538271452,12643.0,841749.0,11210.0,2.5291120491636487,1.3317509138709995
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_36.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,319481.0,86329.0,21982.909509111538,15564.0,781212.0,14024.0,2.8139492876596286,1.795159316549157
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_37.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,300921.0,71418.0,19653.431011474735,17215.0,714749.0,15281.0,2.7496968882047734,2.1379533234743944
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_38.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,294953.0,67003.0,18302.443025314806,15759.0,645634.0,12305.0,2.834801609784306,1.9058785627770531
7L,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4_39.tif,7L.63X.RNAiSpz3 6.6.19 488wrap Cy3alrm Cy5elav 4,295402.0,36037.0,11328.25121911205,14613.0,576707.0,9943.0,1.9642992401881805,1.7240990659034832
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_0.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,54611.0,73010.0,33415.97537761273,101442.0,247194.0,4269.0,13.518117501886264,1.7269836646520547
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_1.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,55494.0,68566.0,31174.784289284977,128464.0,255615.0,4541.0,12.195991741206493,1.7764998141736594
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_2.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,52107.0,79117.0,34873.22534044355,140135.0,272128.0,4420.0,12.815008136040227,1.6242356538099716
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_3.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,52651.0,81405.0,35899.75033980582,150234.0,277315.0,4022.0,12.945477287491055,1.450336260209509
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_4.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,56389.0,77741.0,34050.503515036595,162146.0,294071.0,4267.0,11.579007625721882,1.451010130206651
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_5.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,54454.0,88067.0,37195.27342659579,155808.0,294152.0,4611.0,12.644916038849233,1.5675569093529875
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_6.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,54881.0,96373.0,40869.72562504265,154717.0,311751.0,6555.0,13.109733609528968,2.1026396066091206
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_7.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,57815.0,91194.0,37959.882733099286,150967.0,317791.0,6321.0,11.944920634347508,1.9890431132410922
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_8.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,65960.0,101856.0,41983.549181002265,149361.0,332145.0,6781.0,12.640126806365373,2.0415782263770343
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_9.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,70203.0,105204.0,42474.640630818416,148188.0,354488.0,7270.0,11.981968537952884,2.0508451626007087
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_10.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,70511.0,110470.0,43260.355493019175,152087.0,361031.0,7314.0,11.982449012140004,2.0258648149327896
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_11.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,71193.0,105315.0,41704.778582360035,144971.0,370568.0,6829.0,11.254284930798136,1.8428466570238122
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_12.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,65079.0,101823.0,40847.694275218826,133646.0,367561.0,6717.0,11.113174214679693,1.8274517699103006
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_13.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,68125.0,108702.0,42326.020356495384,147577.0,380601.0,6820.0,11.12083792646246,1.7919028063510078
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_14.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,70380.0,110202.0,43195.75350865936,152709.0,377404.0,6240.0,11.445494353175738,1.6534005998876535
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_15.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,76872.0,101088.0,41083.18965786083,140320.0,387885.0,4959.0,10.591590202730403,1.278471711976488
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_16.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,78159.0,103260.0,41442.31054492851,177140.0,386550.0,8016.0,10.721073740765362,2.0737291424136592
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_17.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,75536.0,105801.0,40935.707514548165,187302.0,384616.0,8814.0,10.643266924555443,2.2916363333818666
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_18.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,81886.0,102315.0,40396.663791946776,196949.0,396822.0,9742.0,10.180046416767915,2.4550050148429268
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_19.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,86044.0,100111.0,39140.16509177444,213363.0,411502.0,7206.0,9.51153702576766,1.751145802450535
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_20.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,81358.0,110810.0,42221.433524037224,229398.0,422065.0,7265.0,10.003538204787704,1.7212988520725483
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_21.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,94242.0,99841.0,39685.18042314484,242589.0,442258.0,8296.0,8.97330979273294,1.8758281365175984
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_22.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,98043.0,108367.0,43472.33615703542,245785.0,458318.0,7046.0,9.485190666095464,1.5373605226065745
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_23.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,110705.0,92584.0,40185.85957197093,237781.0,476692.0,10031.0,8.430151874160028,2.10429375781427
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_24.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,120144.0,86118.0,39408.70001293574,216853.0,507421.0,8165.0,7.766470054045012,1.6091174783857978
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_25.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,150978.0,74448.0,36842.23057054618,183837.0,555331.0,10329.0,6.634283079919215,1.8599718006018031
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_26.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,177794.0,205296.0,78355.62596102213,160077.0,740500.0,19857.0,10.581448475492524,2.6815665091154623
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_27.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,226245.0,249616.0,90359.49049125102,119587.0,885094.0,16853.0,10.209027571224189,1.9040915428191807
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_28.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,277561.0,275515.0,97663.9249381409,90812.0,1013418.0,9104.0,9.637082125849442,0.8983459934597571
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_29.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,316329.0,289816.0,103426.510396433,83655.0,1082643.0,4369.0,9.553150059293138,0.40354946182628987
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_30.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,343787.0,324332.0,110647.52976320875,62099.0,1094943.0,9538.0,10.10532326917554,0.8710955730115633
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_31.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,344897.0,341359.0,113326.32214881327,42835.0,1105970.0,3396.0,10.246780848378641,0.3070607701836397
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_32.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,362385.0,362277.0,117138.53589065513,38897.0,1117164.0,2972.0,10.485348247048341,0.26603077077313625
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_33.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,377914.0,370142.0,115669.96839418072,30857.0,1132307.0,1714.0,10.215424650221248,0.15137237515974025
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_34.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,388828.0,359069.0,112641.94974527998,27688.0,1134658.0,1673.0,9.92739219617541,0.1474453095117648
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_35.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,403112.0,378196.0,114199.34898640947,20152.0,1147893.0,1277.0,9.948605748655098,0.11124730266671196
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_36.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,393107.0,358829.0,108699.13001446499,17596.0,1140617.0,1136.0,9.529853580515194,0.09959521907879684
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_37.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,405467.0,357935.0,105620.44231800594,14706.0,1142861.0,1730.0,9.241757511893917,0.15137448911109924
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_38.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,425722.0,325356.0,97738.00368703395,17537.0,1120653.0,2264.0,8.721522512948606,0.20202506931226702
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_39.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,442227.0,283542.0,87254.94023871935,14891.0,1096611.0,2869.0,7.956781414623723,0.2616242222629538
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2_40.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 2,459687.0,275583.0,83400.10831459552,9956.0,1093417.0,2519.0,7.627474999437133,0.23037871187296335
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_0.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,371661.0,198024.0,75538.80900933122,13309.0,1129035.0,14347.0,6.690563978028247,1.2707311996528008
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_1.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,374884.0,196388.0,76417.98162822699,3268.0,1162612.0,1978.0,6.572956551990431,0.17013414621559042
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_2.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,381921.0,203522.0,80322.94767874783,6410.0,1169644.0,2478.0,6.867298740364404,0.21185933497713835
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_3.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,366347.0,203655.0,82200.70713010177,10855.0,1151184.0,3563.0,7.140535929104449,0.30950742887322963
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_4.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,374287.0,214626.0,85343.60820946516,14847.0,1155679.0,3974.0,7.384715670135493,0.3438671118883358
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_5.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,365450.0,297575.0,102328.1660251932,17914.0,1167259.0,3966.0,8.766534764366195,0.33977035088185226
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_6.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,351452.0,272766.0,99384.90455613664,20058.0,1161847.0,4690.0,8.554044082924571,0.4036676085577533
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_7.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,349068.0,233387.0,92888.7482838398,28265.0,1133222.0,6064.0,8.196871247102491,0.5351113903542289
7L,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3_8.tif,7L.63X.RNAiSpz3 7.5.19 488wrap Cy3alrm Cy5elav 3,329598.0,231398.0,92442.52479966768,36887.0,1111569.0,4882.0,8.316400043512159,0.4391990060895905
